species,pu,amount
20,55117,67143.3
21,55117,138899.4
22,55117,3895.3
1,25013,101554.2
2,25013,670.8
16,25013,134.2
17,25013,11939.7
18,25013,1047201.9
19,25013,134.2
20,25013,48966.0
21,25013,1324497.1
22,25013,14354.4
4,48055,1670.0
17,48055,41.8
18,48055,14863.1
19,48055,208.8
20,48055,29517.4
5,20029,4797.0
17,20029,518.6
18,20029,16530.3
20,20029,46414.6
21,20029,20160.5
5,06027,1565864.5
7,06027,66071.0
8,06027,1322.7
9,06027,3842.1
10,06027,255655.2
14,06027,205834.2
15,06027,29854.8
22,06027,35775.4
24,06027,7117.3
26,06027,31618.4
3,01037,57369.9
4,01037,813886.8
5,01037,141.8
17,01037,131617.5
18,01037,677092.6
19,01037,102542.5
20,01037,496.4
18,19059,450.9
20,19059,180.4
21,19059,1984.0
1,21095,6819.0
4,21095,705.4
17,21095,3409.5
18,21095,2197590.6
20,21095,470.3
21,21095,1763.5
5,20061,5579.3
18,20061,70981.3
20,20061,34095.8
21,20061,24115.1
5,42011,17176.0
18,42011,1441367.0
20,42011,5678.0
21,42011,62600.2
22,42011,5678.0
1,47019,24707.0
5,47019,172.8
17,47019,55461.2
18,47019,2010078.2
21,47019,60298.9
18,27083,86.1
20,27083,3098.1
21,27083,3270.3
4,51037,453887.5
17,51037,33321.1
18,51037,901200.8
19,51037,720.5
20,51037,14589.2
1,47179,16842.0
5,47179,8421.0
17,47179,13844.7
18,47179,554215.1
4,45071,1714056.3
5,45071,93.1
17,45071,130418.3
18,45071,235516.3
19,45071,9495.1
20,45071,21131.3
4,51093,514482.7
17,51093,92996.4
18,51093,332883.3
19,51093,39102.4
20,51093,2196.8
5,41069,579374.4
6,41069,649259.1
7,41069,1754111.1
9,41069,345551.2
10,41069,3434.9
12,41069,562.1
14,41069,62.5
15,41069,11491.3
22,41069,62.5
4,29023,1997.2
5,29023,95.1
17,29023,31479.1
18,29023,844419.6
19,29023,31479.1
20,29023,45554.3
21,29023,5420.9
18,22047,4161.5
19,22047,1187198.9
20,22047,574285.8
28,22047,49831.2
18,28125,521.8
19,28125,607946.9
20,28125,323368.6
28,28125,5566.3
4,51061,74357.1
5,51061,429.8
17,51061,4871.2
18,51061,2051911.2
20,51061,1289.4
21,51061,143.3
1,51750,759.0
17,51750,664.1
18,51750,16223.4
5,32005,965647.7
7,32005,132717.2
9,32005,89830.4
10,32005,19936.6
14,32005,1970.5
15,32005,85773.5
22,32005,579.6
24,32005,115.9
3,12037,1649350.8
4,12037,30785.1
17,12037,70231.8
18,12037,12731.5
19,12037,206938.5
20,12037,3443.8
27,12037,1147.9
1,18055,351.7
5,18055,351.7
17,18055,20162.0
18,18055,831331.2
20,18055,39034.6
21,18055,219554.9
18,18139,15764.1
20,18139,4142.4
21,18139,7709.4
1,55131,3146.6
2,55131,4300.4
18,55131,3356.4
20,55131,65659.6
21,55131,120096.2
22,55131,314.7
4,29105,365.9
5,29105,182.9
17,29105,5030.5
18,29105,1287982.6
20,29105,640.2
1,42085,1350.1
16,42085,519.3
18,42085,367133.9
20,42085,3635.0
21,42085,713704.2
17,05031,1453.3
18,05031,169920.0
19,05031,129116.8
20,05031,22469.7
17,29195,4661.3
18,29195,195772.8
20,29195,50132.3
21,29195,9037.1
18,17193,130554.8
20,17193,81134.5
21,17193,1456.8
18,17039,74845.2
20,17039,6556.7
21,17039,1855.7
5,32033,3305482.4
6,32033,16099.6
9,32033,124209.7
14,32033,16366.0
22,32033,25836.3
26,32033,420898.5
1,27049,98.5
17,27049,985.5
18,27049,246467.1
20,27049,69771.6
21,27049,97364.9
22,27049,2463.7
1,37173,134035.0
4,37173,2949.9
17,37173,18805.5
18,37173,3490257.4
21,37173,288350.5
3,12101,485603.9
4,12101,5873.6
17,12101,64609.6
18,12101,324476.8
19,12101,463697.0
20,12101,635.0
27,12101,26351.8
28,12101,476.2
3,12119,256547.7
17,12119,49198.3
18,12119,283691.6
19,12119,907436.1
27,12119,8105.5
1,36059,2175.7
2,36059,687.1
4,36059,15229.8
17,36059,6412.5
18,36059,41796.0
20,36059,572.5
21,36059,7557.6
18,38091,702.0
20,38091,87.7
21,38091,2456.9
22,38091,526.5
17,18163,2435.8
18,18163,112995.4
20,18163,11908.5
21,18163,21651.8
5,29071,3121.4
17,29071,16647.6
18,29071,1642177.1
20,29071,4682.1
21,29071,1040.5
1,37011,7987.9
17,37011,6798.2
18,37011,1369491.7
21,37011,316284.9
4,54107,4056.3
17,54107,2478.8
18,54107,1204265.0
20,54107,2140.8
21,54107,5859.1
1,55007,631269.2
2,55007,109725.2
17,55007,2533.5
18,55007,62463.0
20,55007,45427.6
21,55007,1307441.9
22,55007,3342075.2
4,47161,534.0
17,47161,15380.2
18,47161,1687339.2
19,47161,25633.7
20,47161,24886.1
1,55097,235192.8
2,55097,38852.4
17,55097,632.5
18,55097,277207.7
20,55097,55929.5
21,55097,378946.9
22,55097,101919.9
3,45063,180525.6
4,45063,436214.8
17,45063,281826.6
18,45063,812032.9
19,45063,29017.0
20,45063,5463.8
4,24003,44867.1
17,24003,14955.7
18,24003,806571.4
19,24003,1184.6
20,24003,5626.9
21,24003,148.1
1,55039,3375.8
2,55039,3000.7
18,55039,19317.2
20,55039,48761.9
21,55039,60952.4
22,55039,1687.9
18,54101,3013126.1
21,54101,1121030.2
1,55061,392.0
2,55061,18228.5
18,55061,196.0
20,55061,36750.9
21,55061,112016.8
22,55061,1078.0
5,48369,430.0
5,40151,21921.9
18,40151,48407.1
20,40151,36327.7
21,40151,2326.4
18,21063,939361.2
21,21063,214.6
1,25003,293034.5
2,25003,3568.4
17,25003,999.1
18,25003,272338.0
19,25003,142.7
20,25003,3282.9
21,25003,4546388.3
22,25003,5852.1
17,29041,6618.3
18,29041,231132.5
19,29041,305.5
20,29041,237139.9
21,29041,3258.3
5,08103,2081327.1
6,08103,4231.4
7,08103,7708.8
9,08103,383637.2
10,08103,1675.8
14,08103,167.6
20,08103,251.4
22,08103,662787.0
24,08103,446354.8
5,08087,11572.6
20,08087,82.1
5,41045,131606.7
6,41045,7455.6
7,41045,302598.2
9,41045,27634.2
14,41045,972.5
15,41045,11912.7
26,41045,2512.2
4,34023,119.4
5,34023,16958.6
17,34023,119.4
18,34023,264290.9
19,34023,119.4
20,34023,2627.4
21,34023,1552.5
22,34023,477.7
5,20167,1348.6
18,20167,5225.6
20,20167,4270.4
21,20167,393.3
18,17155,102842.2
19,17155,858.0
20,17155,20715.5
21,17155,8090.1
20,46055,310.5
5,47111,198.0
17,47111,495.1
18,47111,588139.1
4,05023,138626.4
5,05023,28948.4
17,05023,67682.3
18,05023,1373522.3
19,05023,8358.4
20,05023,1019.3
3,01109,21596.8
4,01109,988281.1
17,01109,83551.9
18,01109,305690.0
19,01109,163268.2
20,01109,14592.4
5,16003,12298.2
6,16003,1593109.5
7,16003,1103426.9
9,16003,1097028.6
10,16003,24014.6
12,16003,1828.1
14,16003,1246.4
15,16003,83.1
20,16003,83.1
22,16003,6481.5
26,16003,9389.8
1,25005,29859.2
2,25005,4535.6
5,25005,3212.7
17,25005,21922.0
18,25005,988000.2
19,25005,6897.9
20,25005,50930.8
21,25005,160635.1
22,25005,7181.3
1,42107,973.7
18,42107,2829793.0
20,42107,278.2
21,42107,91804.1
22,42107,15718.0
18,38103,52.2
21,38103,522.0
22,38103,1252.9
1,37045,1346.8
4,37045,146125.6
17,37045,84510.4
18,37045,1855020.7
19,37045,336.7
20,37045,505.0
4,05059,1413390.7
17,05059,79032.2
18,05059,429571.9
19,05059,39005.6
20,05059,3369.6
1,24021,315.5
4,24021,315.5
5,24021,1419.9
17,24021,2208.7
18,24021,1110338.3
20,24021,9623.6
21,24021,1893.2
17,17169,2380.5
18,17169,622444.2
19,17169,113.4
20,17169,13489.5
21,17169,7821.6
5,06051,1989920.3
7,06051,1056335.4
8,06051,24209.7
9,06051,280491.6
10,06051,849418.5
14,06051,674087.6
15,06051,150175.5
22,06051,44069.1
26,06051,19670.3
5,06109,333392.2
7,06109,523746.7
8,06109,64176.6
9,06109,2117829.3
10,06109,2180193.1
14,06109,98803.0
15,06109,5072493.1
22,06109,22117.4
24,06109,3042045.5
5,35013,12333.4
20,35013,10.7
24,35013,106.6
26,35013,650.2
3,13081,46111.1
4,13081,21984.0
17,13081,71551.8
18,13081,13895.6
19,13081,97683.7
4,05027,1665925.2
17,05027,192084.1
18,05027,82428.6
19,05027,210783.8
20,05027,448.8
18,38039,2862.1
21,38039,837.7
22,38039,1396.2
6,06095,106.4
24,06095,14901.8
26,06095,212.9
1,19043,191.8
17,19043,671.3
18,19043,402231.0
20,19043,23401.1
21,19043,439346.7
22,19043,3548.5
4,48449,44288.6
17,48449,18333.9
18,48449,71182.1
19,48449,74053.6
20,48449,41361.8
4,54027,1774.3
17,54027,4968.1
18,54027,2714821.1
20,54027,12656.8
21,54027,13248.2
3,37125,86282.3
4,37125,1182224.5
5,37125,852.9
17,37125,975687.0
18,37125,1620743.5
19,37125,61264.7
20,37125,5543.7
5,20009,216.2
18,20009,432.3
20,20009,2089.6
21,20009,432.3
5,38087,1691.4
7,38087,2148.5
20,38087,6354.2
4,22083,179.9
17,22083,359.9
18,22083,1979.4
19,22083,217378.7
20,22083,20424.2
28,22083,809.8
5,31071,8993.2
7,31071,1163.8
17,31071,2221.8
18,31071,264.5
20,31071,5025.6
3,22099,99.6
4,22099,2091.8
17,22099,19423.4
18,22099,9263.5
19,22099,1162418.3
20,22099,731915.1
28,22099,18028.9
3,01119,2143.6
4,01119,1894544.7
5,01119,65488.1
17,01119,95927.7
18,01119,373957.1
19,01119,596895.2
20,01119,73526.7
4,01133,599978.0
17,01133,57471.2
18,01133,1250310.1
19,01133,3113.8
20,01133,1779.3
3,12117,158119.2
4,12117,831.0
17,12117,54961.9
18,12117,58641.8
19,12117,208214.0
20,12117,1187.1
27,12117,57217.3
3,28035,380483.1
4,28035,543634.9
17,28035,152315.9
18,28035,258323.7
19,28035,217229.1
20,28035,613.4
1,26065,730.5
18,26065,208.7
22,26065,176688.1
5,20177,31210.3
7,20177,572.7
17,20177,644.2
18,20177,120617.6
20,20177,21976.0
21,20177,17036.8
20,46061,1343.6
1,27061,180826.6
2,27061,1447092.4
17,27061,274.1
18,27061,3220.5
20,27061,79963.9
21,27061,149032.9
22,27061,5814339.1
5,08073,10954.3
1,36053,15232.1
2,36053,2352.0
16,36053,7392.1
17,36053,6944.1
18,36053,118160.9
20,36053,205857.6
21,36053,1308954.2
22,36053,4144.0
1,36115,226337.6
2,36115,9358.9
4,36115,123.1
17,36115,32633.0
18,36115,307489.1
20,36115,11452.3
21,36115,2236161.3
22,36115,4802.6
17,18081,2783.0
18,18081,94209.3
20,18081,10925.8
21,18081,16801.0
5,48445,133.0
5,35021,22615.2
3,01121,66156.3
4,01121,492241.7
17,01121,183858.2
18,01121,798845.2
19,01121,37899.0
20,01121,13572.4
1,55067,25498.9
2,55067,465999.3
17,55067,412.9
18,55067,722.6
20,55067,34067.3
21,55067,1993452.9
22,55067,717581.1
5,48155,2861.4
24,48155,25112.1
26,48155,8199.9
18,19021,13427.4
20,19021,634.4
21,19021,634.4
18,19129,44093.0
20,19129,9672.0
21,19129,28067.8
22,19129,94.8
4,48385,172696.4
17,48385,586426.9
18,48385,44.6
19,48385,7097.1
20,48385,28254.5
18,39041,93635.6
20,39041,3183.6
21,39041,35956.1
22,39041,10861.7
4,37067,204509.8
17,37067,79218.6
18,37067,1938534.5
20,37067,1160.1
5,32510,220276.9
7,32510,33256.7
8,32510,97.8
9,32510,32572.0
10,32510,880.3
14,32510,4988.5
15,32510,23181.9
22,32510,2836.6
5,19049,2360.3
18,19049,152000.1
20,19049,46142.9
21,19049,13925.5
5,48065,332.8
3,13261,10636.8
4,13261,393049.3
17,13261,168843.3
18,13261,60232.5
19,13261,78366.4
20,13261,1473.8
4,29223,8786.5
5,29223,1110.9
17,29223,61909.8
18,29223,2526079.5
19,29223,27571.6
20,29223,303.0
21,29223,9998.5
4,45007,415061.5
17,45007,143025.0
18,45007,890293.2
19,45007,13400.4
20,45007,3065.4
5,56007,287640.4
6,56007,32727.1
7,56007,61704.2
9,56007,1654166.6
10,56007,1591695.4
14,56007,182641.0
20,56007,511.4
22,56007,740194.6
24,56007,63238.3
26,56007,255.7
5,30093,397.5
6,30093,653252.4
7,30093,397.5
9,30093,25834.4
10,30093,865412.4
14,30093,31080.8
26,30093,238.5
1,17177,865.8
18,17177,38384.6
20,17177,4136.7
21,17177,9908.8
22,17177,865.8
1,26087,1227.9
18,26087,818.6
21,26087,136.4
22,26087,653124.4
4,22027,1210723.0
17,22027,180929.6
18,22027,254472.5
19,22027,138335.3
20,22027,1994.6
4,28161,484126.2
17,28161,147054.6
18,28161,937319.3
19,28161,110597.8
20,28161,6383.0
1,26079,645332.7
2,26079,209998.4
20,26079,3046.5
22,26079,1427127.6
3,22039,150347.2
4,22039,438723.7
17,22039,182070.3
18,22039,28095.2
19,22039,267452.7
20,22039,16114.7
28,22039,2193.6
4,47069,227730.6
17,47069,94741.6
18,47069,1380068.7
19,47069,363643.8
20,47069,28422.5
5,04003,270621.8
6,04003,5691.5
7,04003,4503.5
9,04003,14366.9
14,04003,7736.0
20,04003,221.0
22,04003,690.7
24,04003,594704.8
26,04003,52549.5
5,35023,70035.4
24,35023,49629.8
26,35023,2270.7
5,38023,19.1
7,38023,38.1
5,06071,669989.6
6,06071,134.2
7,06071,208876.7
9,06071,268.5
10,06071,134105.3
15,06071,1495025.8
24,06071,880477.2
26,06071,44567.5
5,08083,999447.5
6,08083,609.3
7,08083,231095.8
9,08083,157745.4
22,08083,171722.3
24,08083,126516.2
26,08083,1142.5
3,28023,545.1
4,28023,1722431.0
17,28023,201593.5
18,28023,447670.7
19,28023,356413.9
20,28023,4797.3
5,19125,56104.1
18,19125,210121.5
20,19125,38370.0
21,19125,23215.5
5,31055,240.3
18,31055,18419.3
20,31055,17298.1
21,31055,14094.7
18,51600,8632.8
5,40057,3276.8
24,40057,1862.6
26,40057,4035.6
17,29039,695.2
18,29039,428073.3
20,29039,3302.2
21,29039,1911.8
4,13059,87276.4
17,13059,51920.3
18,13059,198188.2
19,13059,3971.5
20,13059,871.8
6,16085,6886623.5
7,16085,691224.9
9,16085,4263892.9
10,16085,1606402.4
12,16085,1268.6
14,16085,62077.5
20,16085,84.6
22,16085,930.3
26,16085,930.3
5,48275,50.9
24,48275,16641.5
26,48275,4631.1
4,05103,1493236.1
17,05103,141779.8
18,05103,372987.2
19,05103,413324.1
20,05103,1029.9
18,39037,4542.1
20,39037,1413.1
21,39037,1816.8
5,40071,10892.1
18,40071,29581.3
20,40071,37497.5
21,40071,1071.4
20,46041,2140.8
21,46041,200.7
6,41057,8247721.5
9,41057,475.9
10,41057,6424.9
11,41057,1431334.2
23,41057,1624558.4
4,13077,663795.5
17,13077,72511.5
18,13077,601424.2
19,13077,106758.3
20,13077,11862.0
4,28127,820379.0
17,28127,205293.0
18,28127,919513.3
19,28127,127458.4
20,28127,566.5
3,28131,665784.3
4,28131,294803.6
17,28131,158477.2
18,28131,161178.5
19,28131,142269.3
6,06013,231.0
24,06013,87779.8
25,06013,4042.5
4,47017,15682.8
17,47017,35642.8
18,47017,1093316.1
19,47017,109168.7
20,47017,27088.5
21,47017,203.7
4,51087,136824.4
17,51087,23643.0
18,51087,561788.5
19,51087,60404.1
20,51087,4881.1
5,18119,244.8
17,18119,7711.8
18,18119,765054.8
20,18119,28398.8
21,18119,296841.3
1,36119,5654.2
2,36119,1930.7
17,36119,827.4
18,36119,472055.9
19,36119,275.8
20,36119,17376.3
21,36119,514393.4
22,36119,1654.9
4,29017,102.6
17,29017,3179.5
18,29017,1358156.2
20,29017,102.6
21,29017,5025.6
18,54047,2377020.7
21,54047,11719.1
18,54033,1467910.3
20,54033,67178.0
21,54033,57432.6
4,37077,850552.2
17,37077,190673.5
18,37077,1373932.7
19,37077,353.3
20,37077,9657.3
5,31139,2734.3
18,31139,4057.4
20,31139,20375.0
21,31139,8732.1
3,13023,48648.5
4,13023,122769.9
17,13023,41756.6
18,13023,36621.5
19,13023,80067.3
20,13023,1351.3
3,13033,62860.9
4,13033,916310.2
17,13033,212349.5
18,13033,223962.9
19,13033,190068.0
20,13033,14314.2
4,17181,679.2
18,17181,677968.1
20,17181,82298.0
21,17181,4867.7
17,17091,3056.6
18,17091,79960.3
20,17091,9536.5
21,17091,122.3
5,31141,747.4
18,31141,5564.3
20,31141,23668.9
21,31141,18436.8
4,37185,1211845.4
17,37185,473996.7
18,37185,868525.6
19,37185,2810.3
20,37185,27946.4
3,13197,8221.2
4,13197,491474.5
17,13197,146662.2
18,13197,119538.1
19,13197,30124.6
17,46027,403.9
18,46027,605.9
20,46027,5352.1
21,46027,7068.8
4,10005,488750.3
17,10005,54347.7
18,10005,992793.8
19,10005,30333.6
20,10005,7709.8
21,10005,1643.1
4,13159,680645.5
17,13159,120945.7
18,13159,299544.6
19,13159,2777.5
20,13159,5891.6
5,29175,452.2
7,29175,3165.4
17,29175,4160.2
18,29175,434469.1
19,29175,814.0
20,29175,40878.4
21,29175,1989.7
5,20015,839.6
18,20015,14888.4
20,20015,10634.5
21,20015,7108.4
4,48209,359552.7
17,48209,23682.6
18,48209,42792.6
19,48209,23812.0
20,48209,49565.2
4,48325,395058.7
17,48325,361852.7
18,48325,43964.4
19,48325,11120.4
20,48325,52498.6
1,26105,365170.9
2,26105,6948.3
22,26105,1081946.9
3,45013,75516.7
4,45013,1098263.2
17,45013,53893.0
18,45013,26613.8
19,45013,285211.3
17,46135,936.7
18,46135,14987.9
20,46135,7806.2
21,46135,15846.5
1,55105,3330.1
17,55105,100.9
18,55105,78106.8
20,55105,14430.6
21,55105,17155.2
22,55105,7871.2
1,45077,12244.3
4,45077,151967.1
17,45077,474553.9
18,45077,1335548.1
19,45077,9726.8
20,45077,20483.5
6,53013,421432.7
7,53013,344094.4
9,53013,1866768.8
10,53013,11347.6
11,53013,349.2
12,53013,2618.7
20,53013,3840.7
18,18023,350.7
20,18023,438.4
18,17027,135049.0
20,17027,151718.9
21,17027,225.3
1,42113,1192.7
18,42113,55393.4
21,42113,2272453.2
4,28121,988395.6
17,28121,215269.5
18,28121,1012156.9
19,28121,386917.7
20,28121,19387.3
5,48345,1230.5
24,48345,1968.9
26,48345,3199.4
6,41039,51597714.9
7,41039,658.6
9,41039,5359552.8
10,41039,58613.9
11,41039,214039.6
14,41039,329.3
20,41039,42149.3
22,41039,5268.7
23,41039,744199.4
24,41039,10537.3
25,41039,1975.8
26,41039,8232.3
5,48485,46.6
18,48485,8855.5
20,48485,93.2
24,48485,279.6
26,48485,93.2
1,26155,383.4
18,26155,95.8
22,26155,98236.7
5,20089,9177.3
18,20089,33765.4
20,20089,73244.9
21,20089,5598.7
5,20123,1996.1
18,20123,4284.3
20,20123,5404.0
21,20123,340.8
3,12007,829586.9
4,12007,78187.5
17,12007,6163.7
18,12007,33672.0
19,12007,103298.9
3,28091,29888.2
4,28091,903399.2
17,28091,262573.6
18,28091,289030.2
19,28091,393528.3
20,28091,1660.5
3,28039,417705.5
4,28039,238099.6
17,28039,284782.2
18,28039,147171.8
19,28039,376647.4
20,28039,93.7
1,17085,431.3
5,17085,15528.2
17,17085,323.5
18,17085,275086.0
20,17085,102874.2
21,17085,53162.4
22,17085,7871.9
18,18059,4291.5
20,18059,1468.2
21,18059,4065.7
4,51620,12325.5
17,51620,1107.9
18,51620,3877.7
19,51620,2077.3
26,48329,4.3
7,20171,53.7
20,20171,322.2
6,30013,1139235.8
7,30013,213061.8
9,30013,42511.5
10,30013,441831.3
12,30013,216.2
14,30013,4467.3
20,30013,72.1
22,30013,5331.9
17,51660,1912.4
18,51660,6556.8
4,17199,460.7
17,17199,3800.6
18,17199,539228.8
19,17199,115.2
20,17199,105150.8
21,17199,3455.1
5,30029,164.4
6,30029,6336523.2
7,30029,73159.6
9,30029,8516596.3
10,30029,2631854.0
11,30029,1561.8
12,30029,533242.9
14,30029,75790.0
20,30029,29428.2
22,30029,73159.6
5,20189,3176.1
5,21067,182.1
17,21067,9107.0
18,21067,26956.8
20,21067,182.1
21,21067,2276.8
17,21091,301.3
18,21091,425069.6
19,21091,301.3
20,21091,8836.8
21,21091,11447.7
18,46013,777.8
20,46013,4906.1
21,46013,2094.1
18,54001,1563708.0
20,54001,6141.4
21,54001,133501.5
4,47181,168345.0
17,47181,39818.5
18,47181,2804728.9
19,47181,5065.7
20,47181,4594.4
1,42097,664.5
4,42097,132.9
16,42097,664.5
18,42097,908163.7
20,42097,2791.1
21,42097,42929.4
22,42097,930.4
4,48469,1254.0
17,48469,122.3
18,48469,672.9
19,48469,1376.3
20,48469,3945.4
28,48469,244.7
4,51530,123.7
18,51530,23387.2
1,26147,3834.1
2,26147,599.1
18,26147,239.6
22,26147,649278.0
5,31173,686.7
18,31173,52075.0
20,31173,10186.1
21,31173,66038.0
1,50015,54053.0
2,50015,97241.8
18,50015,536.5
20,50015,804.8
21,50015,2380344.7
22,50015,57942.7
1,51067,19190.8
4,51067,128331.9
5,51067,107.2
17,51067,51461.4
18,51067,2074967.0
20,51067,107.2
5,40011,34125.4
17,40011,563.0
18,40011,135808.6
20,40011,952.7
21,40011,1255.9
24,40011,16066.6
6,53037,5453762.8
7,53037,2051843.7
9,53037,3366766.6
10,53037,32223.1
11,53037,145553.3
14,53037,5309.5
20,53037,15013.0
22,53037,183.1
23,53037,3112.5
24,53037,18125.5
18,18135,2196.3
20,18135,702.8
21,18135,790.7
5,49025,1548366.6
6,49025,4670.5
7,49025,109244.9
9,49025,109786.0
14,49025,142.4
22,49025,52657.4
24,49025,84183.5
26,49025,854.4
1,54093,69289.9
2,54093,26493.2
18,54093,1089042.5
20,54093,6113.8
21,54093,1432356.6
1,55023,9453.7
5,55023,6673.2
16,55023,222.4
17,55023,111.2
18,55023,1007991.6
20,55023,77854.4
21,55023,264927.3
22,55023,56944.9
4,01071,170852.7
17,01071,53883.5
18,01071,2821342.9
19,01071,55879.2
20,01071,17406.8
21,01071,46566.0
5,19123,5269.9
18,19123,58616.3
20,19123,50387.9
21,19123,3698.2
5,20045,5998.3
7,20045,73.1
17,20045,1316.7
18,20045,137155.4
20,20045,25675.5
21,20045,39866.5
4,21059,334.3
17,21059,111.4
18,21059,217412.1
19,21059,1114.4
20,21059,23067.3
21,21059,1002.9
1,21197,963.0
17,21197,601.9
18,21197,713363.6
17,29097,11195.4
18,29097,219758.2
20,29097,54254.5
21,29097,4540.8
5,41061,5272.6
6,41061,1772840.4
7,41061,1890918.8
9,41061,4248462.1
10,41061,366306.5
12,41061,171359.3
14,41061,16927.8
15,41061,277.5
4,13151,266228.8
17,13151,73607.8
18,13151,483855.9
19,13151,26322.1
20,13151,4794.4
3,37137,77310.8
4,37137,1107595.1
